property_id,serial_number,mac_address,ip_address,name,type,room,building,community,jack,,
A019176,BN0047817,000B869D4851,10.151.147.32,slo-rw114-041lr-1,5,1L,Tower 4,Yosemite,W,,
A019177,BN0047812,000B869D4838,10.151.148.25,slo-rw114-051d-1,2.4,1D,Tower 5,Yosemite,W,,
A019178,BN0047809,000B869D4829,10.151.148.26,slo-rw114-052c-1,2.4,2C,Tower 5,Yosemite,W,,
A019179,BN0047827,000B869D4883,10.151.148.27,slo-rw114-052i-1,2.4,2I,Tower 5,Yosemite,W,,
A019180,BN0047832,000B869D489C,10.151.148.28,slo-rw114-052j-1,5,2J,Tower 5,Yosemite,W,,
A019181,BN0047834,000B869D48A6,10.151.148.29,slo-rw114-053c-1,2.4,3C,Tower 5,Yosemite,W,,
A019182,BN0047822,000B869D486A,10.151.148.30,slo-rw114-053d-1,5,3D,Tower 5,Yosemite,W,,
A019183,BN0047815,000B869D4847,10.151.148.31,slo-rw114-053j-1,2.4,3J,Tower 5,Yosemite,W,,
A019184,BN0047776,000B869D4784,10.151.148.32,slo-rw114-051lr-1,5,1L,Tower 5,Yosemite,W,,
A019185,BN0047782,000B869D47A2,10.151.149.24,slo-rw114-061c-1,2.4,1C,Tower 6,Yosemite,W,,
A019186,BN0047763,000B869D4743,10.151.149.25,slo-rw114-061d-1,5,1D,Tower 6,Yosemite,W,,
A019187,BN0047766,000B869D4752,10.151.149.26,slo-rw114-062c-1,2.4,2C,Tower 6,Yosemite,W,,
A019188,BN0047764,000B869D4748,10.151.149.27,slo-rw114-062d-1,5,2D,Tower 6,Yosemite,W,,
A019189,BN0047781,000B869D479D,10.151.149.28,slo-rw114-062i-1,2.4,2I,Tower 6,Yosemite,W,,
A019190,BN0047783,000B869D47A7,10.151.149.29,slo-rw114-063d-1,2.4,3D,Tower 6,Yosemite,W,,
A019191,BN0047765,000B869D474D,10.151.149.30,slo-rw114-063i-1,2.4,3I,Tower 6,Yosemite,W,,
A019192,BN0047774,000B869D477A,10.151.149.31,slo-rw114-063j-1,5,3J,Tower 6,Yosemite,W,,
A019193,BN0047761,000B869D4739,10.151.150.23,slo-rw114-071c-1,2.4,1C,Tower 7,Yosemite,W,,
A019194,BN0047565,000B869D4365,10.151.150.24,slo-rw114-071d-1,5,1D,Tower 7,Yosemite,W,,
A019195,BN0047561,000B869D4351,10.151.150.25,slo-rw114-072c-1,2.4,2C,Tower 7,Yosemite,W,,
A019196,BN0047560,000B869D434C,10.151.150.26,slo-rw114-072d-1,5,2D,Tower 7,Yosemite,W,,
A019197,BN0047564,000B869D4360,10.151.150.27,slo-rw114-072i-1,2.4,2I,Tower 7,Yosemite,W,,
A019198,BN0047559,000B869D4347,10.151.150.28,slo-rw114-073d-1,2.4,3D,Tower 7,Yosemite,W,,
A019199,BN0047533,000B869D42C5,10.151.150.29,slo-rw114-073i-1,2.4,3I,Tower 7,Yosemite,W,,
A019200,BN0047562,000B869D4356,10.151.150.30,slo-rw114-073j-1,5,3J,Tower 7,Yosemite,W,,
A019201,BN0047551,000B869D431F,10.151.150.31,slo-rw114-071lr-1,2.4,1L,Tower 7,Yosemite,W,,
A019202,BN0047566,000B869D436A,10.151.151.24,slo-rw114-081c-1,2.4,1C,Tower 8,Yosemite,W,,
A019203,BN0047512,000B869D425C,10.151.151.25,slo-rw114-081d-1,5,1D,Tower 8,Yosemite,W,,
A019204,BN0047769,000B869D4761,10.151.151.26,slo-rw114-082d-1,2.4,2D,Tower 8,Yosemite,W,,
A019205,BN0047770,000B869D4766,10.151.151.27,slo-rw114-082i-1,2.4,2I,Tower 8,Yosemite,W,,
A019206,BN0047788,000B869D47C0,10.151.151.28,slo-rw114-082j-1,5,2J,Tower 8,Yosemite,W,,
A019207,BN0047789,000B869D47C5,10.151.151.29,slo-rw114-083c-1,2.4,3C,Tower 8,Yosemite,W,,
A019208,BN0047803,000B869D480B,10.151.151.30,slo-rw114-083d-1,5,3D,Tower 8,Yosemite,W,,
A019209,BN0047792,000B869D47D4,10.151.151.31,slo-rw114-083i-1,2.4,3I,Tower 8,Yosemite,W,,
A019210,BN0047790,000B869D47CA,10.151.152.22,slo-rw114-091c-1,2.4,1C,Tower 9,Yosemite,W,,
A019211,BN0047773,000B869D4775,10.151.152.23,slo-rw114-091d-1,5,1D,Tower 9,Yosemite,W,,
A019212,BN0047786,000B869D47B6,10.151.152.24,slo-rw114-092c-1,2.4,2C,Tower 9,Yosemite,W,,
A019213,BN0047767,000B869D4757,10.151.152.25,slo-rw114-092d-1,5,2D,Tower 9,Yosemite,W,,
A019214,BN0047532,000B869D42C0,10.151.152.26,slo-rw114-092i-1,2.4,2I,Tower 9,Yosemite,W,,
A019215,BN0047529,000B869D42B1,10.151.152.27,slo-rw114-092j-1,2.4,2J,Tower 9,Yosemite,W,,
A019216,BN0047518,000B869D427A,10.151.152.28,slo-rw114-093c-1,2.4,3C,Tower 9,Yosemite,W,,
A019217,BN0047488,000B869D41E4,10.151.152.29,slo-rw114-093d-1,5,3D,Tower 9,Yosemite,W,,
A019218,BN0047528,000B869D42AC,10.151.152.30,slo-rw114-093j-1,2.4,3J,Tower 9,Yosemite,W,,
A019219,BN0047597,000B869D4405,10.151.152.31,slo-rw114-091lr-1,2.4,1L,Tower 9,Yosemite,W,,
A018272,BN0017989,000B86818265,10.151.128.2,slo-rw100-001-1,2.4,1,Shasta,North Mountain,W,,
A018273,BN0017995,000B86818283,10.151.128.3,slo-rw100-004-1,5,4,Shasta,North Mountain,W,,
A018274,BN0017992,000B86818274,10.151.128.4,slo-rw100-005-1,2.4,5,Shasta,North Mountain,W,,
A018275,BN0017987,000B8681825B,10.151.128.5,slo-rw100-006-1,AM,6,Shasta,North Mountain,W,,
A018276,BN0017993,000B86818279,10.151.128.6,slo-rw100-007-1,5,7,Shasta,North Mountain,W,,
A018277,BN0017988,000B86818260,10.151.128.7,slo-rw100-010-1,2.4,10,Shasta,North Mountain,W,,
A018278,BN0017991,000B8681826F,10.151.128.8,slo-rw100-012-1,5,12,Shasta,North Mountain,W,,
A018279,BN0017719,000B86817D1F,10.151.128.9,slo-rw100-013-1,2.4,13,Shasta,North Mountain,W,,
A018280,BN0017997,000B8681828D,10.151.128.10,slo-rw100-016-1,2.4,16,Shasta,North Mountain,W,,
A018281,BN0017445,000B868177C5,10.151.128.11,slo-rw100-018-1,5,18,Shasta,North Mountain,W,,
A018282,BN0017447,000B868177CF,10.151.128.12,slo-rw100-019-1,5,19,Shasta,North Mountain,W,,
A018283,BN0017430,000B8681777A,10.151.128.13,slo-rw100-022-1,2.4,22,Shasta,North Mountain,W,,
A018284,BN0017757,000B86817DDD,10.151.128.14,slo-rw100-024-1,2.4,24,Shasta,North Mountain,W,,
A018285,BN0017640,000B86817B94,10.151.128.15,slo-rw100-025-1,5,25,Shasta,North Mountain,W,,
A018286,BN0017743,000B86817D97,10.151.128.16,slo-rw100-027-1,5,27,Shasta,North Mountain,W,,
A018287,BN0017758,000B86817DE2,10.151.128.17,slo-rw100-028-1,AM,28,Shasta,North Mountain,W,,
A018288,BN0017446,000B868177CA,10.151.128.18,slo-rw100-030-1,2.4,30,Shasta,North Mountain,W,,
A018289,BN0017597,000B86817ABD,10.151.128.19,slo-rw100-031-1,5,31,Shasta,North Mountain,W,,
A018291,BN0017674,000B86817C3E,10.151.129.2,slo-rw101-001-1,2.4,1,Diablo,North Mountain,W,,
A018292,BN0017614,000B86817B12,10.151.129.3,slo-rw101-004-1,5,4,Diablo,North Mountain,W,,
A018293,BN0017823,000B86817F27,10.151.129.4,slo-rw101-005-1,2.4,5,Diablo,North Mountain,W,,
A018294,BN0017752,000B86817DC4,10.151.129.5,slo-rw101-006-1,AM,6,Diablo,North Mountain,W,,
A018295,BN0017601,000B86817AD1,10.151.129.6,slo-rw101-007-1,5,7,Diablo,North Mountain,W,,
A018296,BN0017579,000B86817A63,10.151.129.7,slo-rw101-010-1,2.4,10,Diablo,North Mountain,W,,
A018297,BN0017766,000B86817E0A,10.151.129.8,slo-rw101-012-1,5,12,Diablo,North Mountain,W,,
A018298,BN0017811,000B86817EEB,10.151.129.9,slo-rw101-013-1,2.4,13,Diablo,North Mountain,W,,
A018299,BN0017587,000B86817A8B,10.151.129.10,slo-rw101-016-1,2.4,16,Diablo,North Mountain,W,,
A018300,BN0017227,000B86817383,10.151.129.11,slo-rw101-018-1,5,18,Diablo,North Mountain,W,,
A018301,BN0017237,000B868173B5,10.151.129.12,slo-rw101-019-1,5,19,Diablo,North Mountain,W,,
A018302,BN0017234,000B868173A6,10.151.129.13,slo-rw101-022-1,2.4,22,Diablo,North Mountain,W,,
A018303,BN0017262,000B86817432,10.151.129.14,slo-rw101-024-1,2.4,24,Diablo,North Mountain,W,,
A018304,BN0017232,000B8681739C,10.151.129.15,slo-rw101-025-1,5,25,Diablo,North Mountain,W,,
A018305,BN0017264,000B8681743C,10.151.129.16,slo-rw101-027-1,5,27,Diablo,North Mountain,W,,
A018306,BN0017135,000B868171B7,10.151.129.17,slo-rw101-028-1,AM,28,Diablo,North Mountain,W,,
A018307,BN0017225,000B86817379,10.151.129.18,slo-rw101-030-1,2.4,30,Diablo,North Mountain,W,,
A018308,BN0017226,000B8681737E,10.151.129.19,slo-rw101-031-1,5,31,Diablo,North Mountain,W,,
A018310,BN0013665,000B86812DF1,10.151.130.2,slo-rw102-001-1,2.4,1,Palomar,North Mountain,W,,
A018311,BN0013680,000B86812E3C,10.151.130.3,slo-rw102-004-1,5,4,Palomar,North Mountain,W,,
A018312,BN0013658,000B86812DCE,10.151.130.4,slo-rw102-005-1,2.4,5,Palomar,North Mountain,W,,
A018313,BN0013641,000B86812D79,10.151.130.5,slo-rw102-006-1,AM,6,Palomar,North Mountain,W,,
A018314,BN0013677,000B86812E2D,10.151.130.6,slo-rw102-007-1,5,7,Palomar,North Mountain,W,,
A018315,BN0013586,000B86812C66,10.151.130.7,slo-rw102-010-1,2.4,10,Palomar,North Mountain,W,,
A018316,BN0013644,000B86812D88,10.151.130.8,slo-rw102-012-1,5,12,Palomar,North Mountain,W,,
A018317,BN0013613,000B86812CED,10.151.130.9,slo-rw102-013-1,2.4,13,Palomar,North Mountain,W,,
A018318,BN0013614,000B86812CF2,10.151.130.10,slo-rw102-016-1,2.4,16,Palomar,North Mountain,W,,
A018319,BN0014517,000B86813E95,10.151.130.11,slo-rw102-018-1,5,18,Palomar,North Mountain,W,,
A018320,BN0014512,000B86813E7C,10.151.130.12,slo-rw102-019-1,5,19,Palomar,North Mountain,W,,
A018321,BN0014536,000B86813EF4,10.151.130.13,slo-rw102-022-1,2.4,22,Palomar,North Mountain,W,,
A018322,BN0014366,000B86813BA2,10.151.130.14,slo-rw102-024-1,2.4,24,Palomar,North Mountain,W,,
A018323,BN0014401,000B86813C51,10.151.130.15,slo-rw102-025-1,5,25,Palomar,North Mountain,W,,
A019319,BN0047739,000B869D46CB,10.151.130.16,slo-rw102-027-1,5,27,Palomar,North Mountain,W,,
A018325,BN0014499,000B86813E3B,10.151.130.17,slo-rw102-028-1,AM,28,Palomar,North Mountain,W,,
A018326,BN0014549,000B86813F35,10.151.130.18,slo-rw102-030-1,2.4,30,Palomar,North Mountain,W,,
A018327,BN0014502,000B86813E4A,10.151.130.19,slo-rw102-031-1,5,31,Palomar,North Mountain,W,,
A018329,BN0017513,000B86817919,10.151.131.2,slo-rw103-001-1,2.4,1,Whitney,North Mountain,W,,
A018330,BN0017162,000B8681723E,10.151.131.3,slo-rw103-004-1,5,4,Whitney,North Mountain,W,,
A018331,BN0017443,000B868177BB,10.151.131.4,slo-rw103-005-1,2.4,5,Whitney,North Mountain,W,,
A018332,BN0017522,000B86817946,10.151.131.5,slo-rw103-006-1,AM,6,Whitney,North Mountain,W,,
A018333,BN0017480,000B86817874,10.151.131.6,slo-rw103-007-1,5,7,Whitney,North Mountain,W,,
A018334,BN0017477,000B86817865,10.151.131.7,slo-rw103-010-1,2.4,10,Whitney,North Mountain,W,,
A018335,BN0017245,000B868173DD,10.151.131.8,slo-rw103-012-1,5,12,Whitney,North Mountain,W,,
A018336,BN0017517,000B8681792D,10.151.131.9,slo-rw103-013-1,2.4,13,Whitney,North Mountain,W,,
A018337,BN0017475,000B8681785B,10.151.131.10,slo-rw103-016-1,2.4,16,Whitney,North Mountain,W,,
A018338,BN0013768,000B86812FF4,10.151.131.11,slo-rw103-018-1,5,18,Whitney,North Mountain,W,,
A018339,BN0013757,000B86812FBD,10.151.131.12,slo-rw103-019-1,5,19,Whitney,North Mountain,W,,
A018340,BN0013708,000B86812EC8,10.151.131.13,slo-rw103-022-1,2.4,22,Whitney,North Mountain,W,,
A018341,BN0013755,000B86812FB3,10.151.131.14,slo-rw103-024-1,2.4,24,Whitney,North Mountain,W,,
A018342,BN0013727,000B86812F27,10.151.131.15,slo-rw103-025-1,5,25,Whitney,North Mountain,W,,
A018343,BN0013640,000B86812D74,10.151.131.16,slo-rw103-027-1,5,27,Whitney,North Mountain,W,,
A018344,BN0013715,000B86812EEB,10.151.131.17,slo-rw103-028-1,AM,28,Whitney,North Mountain,W,,
A018345,BN0013747,000B86812F8B,10.151.131.18,slo-rw103-030-1,2.4,30,Whitney,North Mountain,W,,
A018346,BN0013717,000B86812EF5,10.151.131.19,slo-rw103-031-1,5,31,Whitney,North Mountain,W,,
A018347,BN0017788,000B86817E78,10.151.128.20,slo-rw104-0b1-1,2.4,B1,Lassen,North Mountain,W,,
A018348,BN0017786,000B86817E6E,10.151.128.21,slo-rw104-001-1,2.4,1,Lassen,North Mountain,W,,
A018349,BN0017784,000B86817E64,10.151.128.22,slo-rw104-004-1,5,4,Lassen,North Mountain,W,,
A018350,BN0017789,000B86817E7D,10.151.128.23,slo-rw104-005-1,2.4,5,Lassen,North Mountain,W,,
A018351,BN0017611,000B86817B03,10.151.128.24,slo-rw104-006-1,AM,6,Lassen,North Mountain,W,,
A018362,BN0017787,000B86817E73,10.151.128.25,slo-rw104-007-1,5,7,Lassen,North Mountain,W,,
A018353,BN0017791,000B86817E87,10.151.128.26,slo-rw104-010-1,2.4,10,Lassen,North Mountain,W,,
A018354,BN0017790,000B86817E82,10.151.128.27,slo-rw104-012-1,5,12,Lassen,North Mountain,W,,
A018355,BN0017777,000B86817E41,10.151.128.28,slo-rw104-013-1,2.4,13,Lassen,North Mountain,W,,
A018356,BN0017785,000B86817E69,10.151.128.29,slo-rw104-016-1,2.4,16,Lassen,North Mountain,W,,
A018357,BN0017561,000B86817A09,10.151.128.30,slo-rw104-018-1,5,18,Lassen,North Mountain,W,,
A018358,BN0017541,000B868179A5,10.151.128.31,slo-rw104-019-1,5,19,Lassen,North Mountain,W,,
A018359,BN0017518,000B86817932,10.151.128.32,slo-rw104-022-1,2.4,22,Lassen,North Mountain,W,,
A018360,BN0017140,000B868171D0,10.151.128.33,slo-rw104-024-1,2.4,24,Lassen,North Mountain,W,,
A018361,BN0017533,000B8681797D,10.151.128.34,slo-rw104-025-1,5,25,Lassen,North Mountain,W,,
A018362,BN0017547,000B868179C3,10.151.128.35,slo-rw104-027-1,5,27,Lassen,North Mountain,W,,
A018363,BN0017139,000B868171CB,10.151.128.36,slo-rw104-028-1,AM,28,Lassen,North Mountain,W,,
A018364,BN0017543,000B868179AF,10.151.128.37,slo-rw104-030-1,2.4,30,Lassen,North Mountain,W,,
A018365,BN0017549,000B868179CD,10.151.128.38,slo-rw104-031-1,5,31,Lassen,North Mountain,W,,
A018366,BN0017612,000B86817B08,10.151.132.1,slo-rw105-100-1,2.4,100,Trinity,South Mountain,W,,
A018367,BN0017576,000B86817A54,10.151.132.2,slo-rw105-104-1,5,104,Trinity,South Mountain,W,,
A018368,BN0017780,000B86817E50,10.151.132.3,slo-rw105-108-1,2.4,108,Trinity,South Mountain,W,,
A018369,BN0017794,000B86817E96,10.151.132.4,slo-rw105-110-1,AM,110,Trinity,South Mountain,W,,
A018370,BN0017778,000B86817E46,10.151.132.5,slo-rw105-112-1,5,112,Trinity,South Mountain,W,,
A018371,BN0017781,000B86817E55,10.151.132.6,slo-rw105-116-1,5,116,Trinity,South Mountain,W,,
A018372,BN0017776,000B86817E3C,10.151.132.7,slo-rw105-120-1,2.4,120,Trinity,South Mountain,W,,
A018373,BN0017799,000B86817EAF,10.151.132.8,slo-rw105-124-1,5,124,Trinity,South Mountain,W,,
A018374,BN0017613,000B86817B0D,10.151.132.9,slo-rw105-128-1,5,128,Trinity,South Mountain,W,,
A018375,BN0017768,000B86817E14,10.151.132.10,slo-rw105-128l-1,2.4,128L,Trinity,South Mountain,W,,
A018376,BN0017887,000B86818067,10.151.132.11,slo-rw105-101-1,5,101,Trinity,South Mountain,W,,
A018377,BN0017879,000B8681803F,10.151.132.12,slo-rw105-105-1,2.4,105,Trinity,South Mountain,W,,
A018378,BN0017897,000B86818099,10.151.132.13,slo-rw105-109-1,5,109,Trinity,South Mountain,W,,
A018379,BN0017872,000B8681801C,10.151.132.14,slo-rw105-113-1,2.4,113,Trinity,South Mountain,W,,
A018380,BN0017880,000B86818044,10.151.132.15,slo-rw105-115-1,AM,115,Trinity,South Mountain,W,,
A018381,BN0017903,000B868180B7,10.151.132.16,slo-rw105-117-1,5,117,Trinity,South Mountain,W,,
A018382,BN0017888,000B8681806C,10.151.132.17,slo-rw105-121-1,2.4,121,Trinity,South Mountain,W,,
A018383,BN0017889,000B86818071,10.151.132.18,slo-rw105-121l-1,5,121L,Trinity,South Mountain,W,,
A018384,BN0017901,000B868180AD,10.151.132.19,slo-rw105-123-1,2.4,123,Trinity,South Mountain,W,,
A018385,BN0017895,000B8681808F,10.151.132.20,slo-rw105-200-1,2.4,200,Trinity,South Mountain,W,,
A018386,BN0017621,000B86817B35,10.151.132.21,slo-rw105-204-1,5,204,Trinity,South Mountain,W,,
A018387,BN0017646,000B86817BB2,10.151.132.22,slo-rw105-208-1,2.4,208,Trinity,South Mountain,W,,
A018388,BN0017718,000B86817D1A,10.151.132.23,slo-rw105-212-1,5,212,Trinity,South Mountain,W,,
A018389,BN0017671,000B86817C2F,10.151.132.24,slo-rw105-214-1,AM,214,Trinity,South Mountain,W,,
A018390,BN0017620,000B86817B30,10.151.132.25,slo-rw105-216-1,2.4,216,Trinity,South Mountain,W,,
A018391,BN0017639,000B86817B8F,10.151.132.26,slo-rw105-220-1,5,220,Trinity,South Mountain,W,,
A018392,BN0017713,000B86817D01,10.151.132.27,slo-rw105-224-1,5,224,Trinity,South Mountain,W,,
A018393,BN0017619,000B86817B2B,10.151.132.28,slo-rw105-228-1,2.4,228,Trinity,South Mountain,W,,
A018394,BN0017625,000B86817B49,10.151.132.29,slo-rw105-232-1,5,232,Trinity,South Mountain,W,,
A018395,BN0017695,000B86817CA7,10.151.132.30,slo-rw105-236a-1,2.4,236A,Trinity,South Mountain,W,,
A018396,BN0017289,000B868174B9,10.151.132.31,slo-rw105-240-1,5,240,Trinity,South Mountain,W,,
A018397,BN0017144,000B868171E4,10.151.132.32,slo-rw105-203-1,2.4,203,Trinity,South Mountain,W,,
A018398,BN0017300,000B868174F0,10.151.132.33,slo-rw105-207-1,5,207,Trinity,South Mountain,W,,
A018399,BN0017153,000B86817211,10.151.132.34,slo-rw105-211-1,2.4,211,Trinity,South Mountain,W,,
A018400,BN0017288,000B868174B4,10.151.132.35,slo-rw105-213-1,AM,213,Trinity,South Mountain,W,,
A018401,BN0017293,000B868174CD,10.151.132.36,slo-rw105-215-1,5,215,Trinity,South Mountain,W,,
A018402,BN0017285,000B868174A5,10.151.132.37,slo-rw105-219-1,2.4,219,Trinity,South Mountain,W,,
A018403,BN0017316,000B86817540,10.151.132.38,slo-rw105-223-1,5,223,Trinity,South Mountain,W,,
A018404,BN0017182,000B868172A2,10.151.132.39,slo-rw105-227-1,2.4,227,Trinity,South Mountain,W,,
A018405,BN0017292,000B868174C8,10.151.132.40,slo-rw105-233-1,5,233,Trinity,South Mountain,W,,
A018406,BN0017672,000B86817C34,10.151.132.41,slo-rw105-237-1,2.4,237,Trinity,South Mountain,W,,
A018407,BN0017830,000B86817F4A,10.151.132.42,slo-rw105-241-1,5,241,Trinity,South Mountain,W,,
A018408,BN0017735,000B86817D6F,10.151.132.43,slo-rw105-300-1,5,300,Trinity,South Mountain,W,,
A018409,BN0017849,000B86817FA9,10.151.132.44,slo-rw105-302-1,2.4,302,Trinity,South Mountain,W,,
A018410,BN0017843,000B86817F8B,10.151.132.45,slo-rw105-306-1,5,306,Trinity,South Mountain,W,,
A018411,BN0017833,000B86817F59,10.151.132.46,slo-rw105-310-1,2.4,310,Trinity,South Mountain,W,,
A018412,BN0017832,000B86817F54,10.151.132.47,slo-rw105-314-1,5,314,Trinity,South Mountain,W,,
A018413,BN0017578,000B86817A5E,10.151.132.48,slo-rw105-318-1,2.4,318,Trinity,South Mountain,W,,
A018414,BN0017824,000B86817F2C,10.151.132.49,slo-rw105-322-1,5,322,Trinity,South Mountain,W,,
A018415,BN0017599,000B86817AC7,10.151.132.50,slo-rw105-326-1,2.4,326,Trinity,South Mountain,W,,
A018416,BN0017919,000B86818107,10.151.132.51,slo-rw105-330-1,5,330,Trinity,South Mountain,W,,
A018417,BN0017918,000B86818102,10.151.132.52,slo-rw105-336-1,2.4,336,Trinity,South Mountain,W,,
A018418,BN0017911,000B868180DF,10.151.132.53,slo-rw105-338-1,AM,338,Trinity,South Mountain,W,,
A018419,BN0017916,000B868180F8,10.151.132.54,slo-rw105-340-1,5,340,Trinity,South Mountain,W,,
A018420,BN0017745,000B86817DA1,10.151.132.55,slo-rw105-301-1,2.4,301,Trinity,South Mountain,W,,
A018421,BN0017908,000B868180D0,10.151.132.56,slo-rw105-305-1,5,305,Trinity,South Mountain,W,,
A018422,BN0017927,000B8681812F,10.151.132.57,slo-rw105-309-1,2.4,309,Trinity,South Mountain,W,,
A018423,BN0017925,000B86818125,10.151.132.58,slo-rw105-313-1,5,313,Trinity,South Mountain,W,,
A018424,BN0017922,000B86818116,10.151.132.59,slo-rw105-317-1,2.4,317,Trinity,South Mountain,W,,
A018425,BN0017921,000B86818111,10.151.132.60,slo-rw105-321-1,5,321,Trinity,South Mountain,W,,
A018426,BN0017932,000B86818148,10.151.132.61,slo-rw105-325-1,5,325,Trinity,South Mountain,W,,
A018427,BN0017941,000B86818175,10.151.132.62,slo-rw105-329-1,2.4,329,Trinity,South Mountain,W,,
A018428,BN0017615,000B86817B17,10.151.132.63,slo-rw105-331-1,2.4,331,Trinity,South Mountain,W,,
A018429,BN0017931,000B86818143,10.151.132.64,slo-rw105-335-1,5,335,Trinity,South Mountain,W,,
A018430,BN0017938,000B86818166,10.151.132.65,slo-rw105-337-1,AM,337,Trinity,South Mountain,W,,
A018431,BN0017935,000B86818157,10.151.132.66,slo-rw105-339-1,2.4,339,Trinity,South Mountain,W,,
A018432,BN0017687,000B86817C7F,10.151.133.1,slo-rw106-100-1,2.4,100,Santa Lucia,South Mountain,W,,
A018433,BN0017688,000B86817C84,10.151.133.2,slo-rw106-104-1,5,104,Santa Lucia,South Mountain,W,,
A018434,BN0017685,000B86817C75,10.151.133.3,slo-rw106-108-1,2.4,108,Santa Lucia,South Mountain,W,,
A018435,BN0017656,000B86817BE4,10.151.133.4,slo-rw106-110-1,AM,110,Santa Lucia,South Mountain,W,,
A018436,BN0017644,000B86817BA8,10.151.133.5,slo-rw106-112-1,5,112,Santa Lucia,South Mountain,W,,
A018437,BN0017673,000B86817C39,10.151.133.6,slo-rw106-116-1,5,116,Santa Lucia,South Mountain,W,,
A018438,BN0017698,000B86817CB6,10.151.133.7,slo-rw106-120-1,2.4,120,Santa Lucia,South Mountain,W,,
A018439,BN0017649,000B86817BC1,10.151.133.8,slo-rw106-124-1,5,124,Santa Lucia,South Mountain,W,,
A018440,BN0017694,000B86817CA2,10.151.133.9,slo-rw106-128-1,5,128,Santa Lucia,South Mountain,W,,
A018442,BN0017655,000B86817BDF,10.151.133.11,slo-rw106-101-1,5,101,Santa Lucia,South Mountain,W,,
A018443,BN0017704,000B86817CD4,10.151.133.12,slo-rw106-105-1,2.4,105,Santa Lucia,South Mountain,W,,
A018444,BN0017669,000B86817C25,10.151.133.13,slo-rw106-109-1,5,109,Santa Lucia,South Mountain,W,,
A018445,BN0017647,000B86817BB7,10.151.133.14,slo-rw106-113-1,2.4,113,Santa Lucia,South Mountain,W,,
A018446,BN0017668,000B86817C20,10.151.133.15,slo-rw106-115-1,AM,115,Santa Lucia,South Mountain,W,,
A018447,BN0017689,000B86817C89,10.151.133.16,slo-rw106-117-1,5,117,Santa Lucia,South Mountain,W,,
A018448,BN0017659,000B86817BF3,10.151.133.17,slo-rw106-121-1,2.4,121,Santa Lucia,South Mountain,W,,
A018450,BN0017663,000B86817C07,10.151.133.19,slo-rw106-123-1,2.4,123,Santa Lucia,South Mountain,W,,
A018451,BN0017683,000B86817C6B,10.151.133.20,slo-rw106-104-1,5,104,Santa Lucia,South Mountain,W,,
A018452,BN0017697,000B86817CB1,10.151.133.21,slo-rw106-204-1,5,204,Santa Lucia,South Mountain,W,,
A018453,BN0017679,000B86817C57,10.151.133.22,slo-rw106-208-1,2.4,208,Santa Lucia,South Mountain,W,,
A018454,BN0017714,000B86817D06,10.151.133.23,slo-rw106-212-1,5,212,Santa Lucia,South Mountain,W,,
A018455,BN0017648,000B86817BBC,10.151.133.24,slo-rw106-214-1,AM,214,Santa Lucia,South Mountain,W,,
A018456,BN0017691,000B86817C93,10.151.133.25,slo-rw106-216-1,2.4,216,Santa Lucia,South Mountain,W,,
A018457,BN0017705,000B86817CD9,10.151.133.26,slo-rw106-220-1,5,220,Santa Lucia,South Mountain,W,,
A018458,BN0017638,000B86817B8A,10.151.133.27,slo-rw106-224-1,5,224,Santa Lucia,South Mountain,W,,
A018459,BN0017650,000B86817BC6,10.151.133.28,slo-rw106-228-1,2.4,228,Santa Lucia,South Mountain,W,,
A018460,BN0017629,000B86817B5D,10.151.133.29,slo-rw106-232-1,5,232,Santa Lucia,South Mountain,W,,
A018462,BN0017755,000B86817DD3,10.151.133.31,slo-rw106-240-1,5,240,Santa Lucia,South Mountain,W,,
A018463,BN0017596,000B86817AB8,10.151.133.32,slo-rw106-203-1,2.4,203,Santa Lucia,South Mountain,W,,
A018464,BN0017802,000B86817EBE,10.151.133.33,slo-rw106-207-1,5,207,Santa Lucia,South Mountain,W,,
A018465,BN0017764,000B86817E00,10.151.133.34,slo-rw106-211-1,2.4,211,Santa Lucia,South Mountain,W,,
A018466,BN0017821,000B86817F1D,10.151.133.35,slo-rw106-213-1,AM,213,Santa Lucia,South Mountain,W,,
A018467,BN0017818,000B86817F0E,10.151.133.36,slo-rw106-215-1,5,215,Santa Lucia,South Mountain,W,,
A018468,BN0017602,000B86817AD6,10.151.133.37,slo-rw106-219-1,2.4,219,Santa Lucia,South Mountain,W,,
A018469,BN0017759,000B86817DE7,10.151.133.38,slo-rw106-223-1,5,223,Santa Lucia,South Mountain,W,,
A018470,BN0017635,000B86817B7B,10.151.133.39,slo-rw106-227-1,2.4,227,Santa Lucia,South Mountain,W,,
A018471,BN0017592,000B86817AA4,10.151.133.40,slo-rw106-233-1,5,233,Santa Lucia,South Mountain,W,,
A018472,BN0017937,000B86818161,10.151.133.41,slo-rw106-237-1,2.4,237,Santa Lucia,South Mountain,W,,
A018473,BN0017950,000B868181A2,10.151.133.42,slo-rw106-241-1,5,241,Santa Lucia,South Mountain,W,,
A018474,BN0017946,000B8681818E,10.151.133.43,slo-rw106-300-1,5,300,Santa Lucia,South Mountain,W,,
A018475,BN0017860,000B86817FE0,10.151.133.44,slo-rw106-302-1,2.4,302,Santa Lucia,South Mountain,W,,
A018476,BN0017953,000B868181B1,10.151.133.45,slo-rw106-306-1,5,306,Santa Lucia,South Mountain,W,,
